collect.....= UnicornPy_2020.01.07.1
device......= UN-2019.05.51
samplerate..= 250.000
channels....= 16
date........= 2020-01-09T13:29:30.525524
filename....= recordeddata
FZ, C3, CZ, C4, PZ, O1, OZ, O2, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, Battery, Sample
3661.126,3649.772,3655.315,3640.920,3651.828,3652.007,3648.878,3652.543,0.003,1.019,0.085,-0.671,1.770,0.549,66.667,1464.000
3661.305,3649.861,3655.405,3641.099,3652.186,3652.186,3648.610,3652.812,0.002,1.018,0.085,-0.641,1.801,0.458,66.667,1465.000
3661.305,3650.219,3655.494,3640.920,3651.828,3652.275,3648.699,3652.633,-0.001,1.018,0.085,-0.549,1.831,0.336,66.667,1466.000
3661.752,3649.861,3655.583,3641.010,3652.007,3652.543,3648.967,3652.633,0.002,1.020,0.088,-0.610,1.801,0.427,66.667,1467.000
2415.598,2404.511,2410.144,2395.839,2406.568,2407.015,2403.617,2407.104,0.001,1.020,0.085,-0.519,1.831,0.427,66.667,1468.000
-2575.815,-2583.951,-2579.481,-2593.786,-2581.984,-2583.594,-2585.561,-2582.699,0.001,1.017,0.089,-0.519,1.770,0.458,66.667,1469.000
-3825.546,-3832.698,-3828.943,-3842.712,-3831.536,-3833.414,-3835.113,-3832.251,-0.000,1.018,0.088,-0.610,1.770,0.458,66.667,1470.000
-3825.457,-3832.698,-3829.122,-3842.712,-3831.447,-3833.235,-3835.291,-3832.430,0.000,1.019,0.086,-0.549,1.709,0.488,66.667,1471.000
-3825.814,-3832.877,-3829.212,-3842.712,-3831.089,-3833.056,-3835.202,-3832.341,0.000,1.020,0.085,-0.488,1.740,0.549,66.667,1472.000
-3825.457,-3832.698,-3828.943,-3843.070,-3831.000,-3833.324,-3835.023,-3832.430,0.000,1.019,0.087,-0.549,1.831,0.519,66.667,1473.000
-3825.367,-3832.162,-3828.943,-3843.070,-3831.000,-3833.056,-3835.202,-3832.430,0.003,1.020,0.086,-0.580,1.770,0.458,66.667,1474.000
-3825.188,-3832.430,-3829.033,-3842.980,-3831.000,-3832.967,-3835.202,-3832.251,0.001,1.019,0.082,-0.580,1.801,0.519,66.667,1475.000
-3825.457,-3832.520,-3828.854,-3842.802,-3831.268,-3833.056,-3835.023,-3832.788,0.003,1.021,0.081,-0.519,1.770,0.519,66.667,1476.000
-3825.725,-3833.056,-3829.301,-3842.891,-3831.178,-3833.235,-3835.470,-3832.609,0.004,1.022,0.079,-0.549,1.740,0.549,66.667,1477.000
-3825.457,-3832.788,-3829.033,-3842.533,-3831.447,-3833.146,-3835.023,-3832.162,0.002,1.022,0.084,-0.519,1.740,0.549,66.667,1478.000
-3825.367,-3832.788,-3828.854,-3842.802,-3831.447,-3833.324,-3835.291,-3832.162,0.001,1.022,0.086,-0.702,1.831,0.549,66.667,1479.000
-3825.635,-3832.967,-3829.033,-3842.891,-3831.178,-3832.967,-3835.649,-3832.788,0.002,1.018,0.088,-0.671,1.740,0.458,66.667,1480.000
-3825.725,-3833.056,-3829.033,-3842.802,-3831.268,-3833.235,-3835.202,-3832.609,0.001,1.019,0.088,-0.702,1.740,0.519,66.667,1481.000
-3825.814,-3832.788,-3828.765,-3843.159,-3831.268,-3833.146,-3835.291,-3832.520,0.002,1.021,0.088,-0.763,1.770,0.580,66.667,1482.000
-3825.635,-3832.877,-3828.765,-3843.159,-3831.178,-3833.414,-3835.202,-3832.162,0.001,1.020,0.089,-0.732,1.740,0.610,66.667,1483.000
-3825.635,-3832.788,-3828.586,-3843.070,-3831.000,-3833.056,-3835.470,-3832.609,0.001,1.020,0.086,-0.732,1.740,0.671,66.667,1484.000
-3825.546,-3832.609,-3828.496,-3843.249,-3830.821,-3832.967,-3835.649,-3832.609,0.002,1.019,0.087,-0.732,1.678,0.763,66.667,1485.000
-3825.367,-3832.788,-3829.033,-3843.159,-3831.536,-3833.146,-3835.202,-3832.609,0.001,1.021,0.086,-0.671,1.617,0.702,66.667,1486.000
-3825.188,-3832.609,-3829.033,-3843.159,-3831.447,-3833.235,-3835.291,-3832.430,0.004,1.019,0.087,-0.671,1.709,0.671,66.667,1487.000
-3825.367,-3832.609,-3828.765,-3842.891,-3831.357,-3833.056,-3835.291,-3832.162,0.005,1.020,0.086,-0.641,1.678,0.610,66.667,1488.000
-3825.635,-3832.698,-3829.122,-3842.891,-3831.536,-3832.877,-3835.381,-3831.894,0.004,1.021,0.086,-0.641,1.740,0.641,66.667,1489.000
-3826.082,-3832.877,-3828.943,-3842.891,-3831.268,-3833.235,-3835.738,-3832.162,0.004,1.020,0.090,-0.641,1.740,0.641,66.667,1490.000
-3825.635,-3832.877,-3829.033,-3842.802,-3831.268,-3833.056,-3835.202,-3832.520,0.003,1.019,0.088,-0.610,1.831,0.519,66.667,1491.000
-3825.814,-3832.520,-3829.212,-3843.070,-3831.715,-3833.503,-3835.470,-3832.162,0.003,1.017,0.088,-0.488,1.770,0.427,66.667,1492.000
-3825.635,-3832.520,-3829.212,-3842.802,-3831.804,-3833.146,-3835.113,-3831.894,0.004,1.019,0.087,-0.458,1.801,0.427,66.667,1493.000
-3825.635,-3832.520,-3829.122,-3842.891,-3831.626,-3833.146,-3834.934,-3832.341,0.002,1.019,0.089,-0.519,1.770,0.305,66.667,1494.000
-3825.546,-3832.698,-3829.122,-3842.891,-3831.357,-3833.503,-3835.023,-3832.341,0.001,1.020,0.091,-0.427,1.862,0.397,66.667,1495.000
-3824.920,-3832.430,-3829.033,-3842.891,-3830.821,-3833.056,-3835.023,-3831.983,0.001,1.020,0.091,-0.519,1.862,0.336,66.667,1496.000
-3825.188,-3832.520,-3829.212,-3842.802,-3831.178,-3833.235,-3835.291,-3832.251,-0.000,1.021,0.092,-0.580,1.770,0.275,66.667,1497.000
-3825.278,-3832.609,-3828.943,-3842.802,-3831.268,-3832.967,-3835.470,-3832.609,0.001,1.022,0.086,-0.458,1.831,0.336,66.667,1498.000
-3825.635,-3832.520,-3828.675,-3843.070,-3831.447,-3832.967,-3835.470,-3832.341,0.001,1.020,0.084,-0.458,1.862,0.397,66.667,1499.000
-3825.725,-3832.430,-3828.943,-3843.159,-3831.268,-3833.056,-3835.023,-3832.788,0.003,1.020,0.085,-0.488,1.648,0.397,66.667,1500.000
-3825.635,-3832.788,-3828.943,-3843.427,-3831.447,-3833.235,-3835.023,-3832.609,0.001,1.021,0.087,-0.488,1.831,0.366,66.667,1501.000
-3825.367,-3832.609,-3828.765,-3843.159,-3830.910,-3833.682,-3835.023,-3832.698,0.000,1.020,0.085,-0.549,1.740,0.458,66.667,1502.000
-3825.367,-3832.430,-3828.765,-3842.980,-3831.089,-3833.235,-3835.202,-3832.788,0.001,1.019,0.083,-0.641,1.862,0.580,66.667,1503.000
-3825.367,-3832.430,-3828.943,-3842.623,-3830.910,-3833.056,-3835.291,-3832.251,0.002,1.020,0.086,-0.580,1.862,0.610,66.667,1504.000
-3825.278,-3832.520,-3828.943,-3842.444,-3830.910,-3833.414,-3835.202,-3832.251,0.003,1.022,0.086,-0.763,1.740,0.671,66.667,1505.000
-3825.188,-3832.520,-3829.033,-3842.802,-3831.268,-3833.414,-3835.470,-3832.520,0.004,1.023,0.087,-0.763,1.709,0.610,66.667,1506.000
-3825.188,-3832.609,-3828.675,-3843.070,-3831.626,-3833.324,-3835.381,-3832.341,0.003,1.023,0.089,-0.885,1.770,0.641,66.667,1507.000
-3825.635,-3832.698,-3829.033,-3843.249,-3831.268,-3833.324,-3835.202,-3832.162,0.001,1.020,0.090,-0.885,1.801,0.671,66.667,1508.000
-3825.278,-3832.877,-3829.033,-3843.070,-3831.626,-3832.967,-3835.113,-3832.520,0.003,1.018,0.086,-0.916,1.709,0.671,66.667,1509.000
-3825.635,-3832.609,-3829.212,-3842.444,-3831.357,-3833.146,-3835.202,-3832.341,0.003,1.018,0.090,-0.885,1.678,0.732,66.667,1510.000
-3825.814,-3832.520,-3829.301,-3842.712,-3831.178,-3833.503,-3835.381,-3832.341,0.003,1.018,0.087,-0.732,1.678,0.763,66.667,1511.000
-3825.635,-3832.520,-3828.765,-3842.444,-3830.731,-3833.414,-3835.023,-3832.073,0.003,1.021,0.084,-0.641,1.678,0.763,66.667,1512.000
-3825.367,-3832.520,-3828.586,-3842.891,-3831.000,-3833.235,-3835.202,-3832.251,0.002,1.020,0.085,-0.580,1.709,0.763,66.667,1513.000
-3825.367,-3832.788,-3829.301,-3842.802,-3831.268,-3833.235,-3835.381,-3832.162,0.003,1.020,0.087,-0.488,1.740,0.671,66.667,1514.000
-3825.546,-3832.162,-3828.943,-3842.623,-3831.268,-3833.414,-3835.381,-3832.341,0.003,1.021,0.087,-0.458,1.770,0.580,66.667,1515.000
-3825.725,-3832.698,-3828.765,-3842.802,-3831.178,-3833.593,-3835.381,-3832.520,0.003,1.020,0.083,-0.580,1.770,0.549,66.667,1516.000
-3825.188,-3832.430,-3828.765,-3842.533,-3831.178,-3833.503,-3835.023,-3832.341,0.003,1.020,0.084,-0.488,1.770,0.427,66.667,1517.000
-3825.188,-3832.251,-3828.496,-3842.623,-3831.536,-3833.056,-3835.202,-3832.162,0.002,1.020,0.088,-0.549,1.862,0.244,66.667,1518.000
-3825.635,-3832.162,-3828.586,-3842.802,-3831.268,-3832.967,-3834.844,-3832.251,0.003,1.019,0.088,-0.549,1.770,0.153,66.667,1519.000
-3825.546,-3832.788,-3828.765,-3842.533,-3831.447,-3833.414,-3834.844,-3832.341,0.001,1.018,0.088,-0.610,1.862,0.031,66.667,1520.000
-3825.546,-3832.877,-3828.765,-3842.802,-3831.357,-3833.414,-3834.844,-3832.609,0.001,1.018,0.090,-0.610,1.892,0.092,66.667,1521.000
-3825.457,-3832.788,-3828.765,-3842.980,-3831.357,-3833.056,-3835.202,-3832.520,0.000,1.019,0.092,-0.549,1.801,0.275,66.667,1522.000
-3825.367,-3832.788,-3828.765,-3842.802,-3830.910,-3833.414,-3835.291,-3832.341,0.001,1.021,0.087,-0.488,1.831,0.305,66.667,1523.000
-3825.457,-3832.520,-3828.765,-3842.891,-3831.178,-3833.414,-3835.023,-3832.341,0.002,1.021,0.090,-0.458,1.831,0.397,66.667,1524.000
-3825.814,-3832.609,-3828.586,-3842.802,-3831.178,-3833.414,-3835.202,-3832.520,0.003,1.021,0.086,-0.336,1.862,0.488,66.667,1525.000
-3825.725,-3832.698,-3828.586,-3842.623,-3831.178,-3833.235,-3835.202,-3832.609,0.002,1.024,0.087,-0.488,1.862,0.580,66.667,1526.000
-3825.814,-3832.609,-3828.765,-3842.891,-3831.178,-3833.414,-3835.202,-3832.788,0.002,1.022,0.086,-0.458,1.801,0.671,66.667,1527.000
-3826.082,-3832.520,-3828.943,-3842.980,-3831.178,-3833.324,-3835.470,-3832.341,0.003,1.022,0.085,-0.580,1.770,0.702,66.667,1528.000
-3825.814,-3832.520,-3829.033,-3842.980,-3831.357,-3833.324,-3835.023,-3832.609,0.003,1.020,0.087,-0.519,1.648,0.763,66.667,1529.000
-3825.188,-3832.341,-3828.943,-3842.891,-3831.178,-3833.414,-3834.844,-3832.251,0.001,1.021,0.090,-0.732,1.648,0.671,66.667,1530.000
-3825.367,-3832.698,-3829.122,-3843.249,-3831.178,-3833.235,-3835.202,-3832.520,0.001,1.021,0.088,-0.885,1.678,0.641,66.667,1531.000
-2579.749,-2587.617,-2584.041,-2597.630,-2586.097,-2587.796,-2590.210,-2587.080,0.001,1.020,0.092,-0.946,1.709,0.641,66.667,1532.000
2411.574,2400.488,2405.674,2392.084,2402.813,2402.723,2399.505,2403.081,0.002,1.021,0.092,-0.885,1.648,0.610,66.667,1533.000
3661.752,3649.414,3655.226,3640.831,3651.739,3652.543,3649.057,3652.454,0.001,1.019,0.090,-0.824,1.617,0.671,66.667,1534.000
3661.484,3649.682,3655.494,3640.742,3651.828,3652.275,3649.057,3652.186,0.003,1.019,0.089,-0.763,1.648,0.702,66.667,1535.000
3661.842,3649.951,3655.315,3641.010,3651.560,3652.186,3648.878,3652.186,0.002,1.021,0.088,-0.763,1.617,0.671,66.667,1536.000
3661.931,3650.129,3655.673,3641.189,3652.096,3652.633,3648.878,3652.812,0.002,1.021,0.088,-0.549,1.770,0.671,66.667,1537.000
3661.573,3649.682,3655.494,3641.010,3651.917,3652.633,3648.520,3652.990,0.003,1.023,0.088,-0.519,1.831,0.610,66.667,1538.000
3661.216,3649.861,3655.315,3640.384,3651.560,3652.096,3648.967,3652.990,0.005,1.021,0.089,-0.458,1.740,0.610,66.667,1539.000
3661.305,3649.682,3655.315,3640.831,3651.828,3652.365,3648.610,3652.722,0.003,1.020,0.088,-0.427,1.831,0.549,66.667,1540.000
3661.395,3649.861,3655.315,3641.189,3651.917,3652.543,3649.057,3652.543,0.006,1.019,0.083,-0.549,1.831,0.458,66.667,1541.000
3661.573,3649.593,3655.762,3641.010,3651.828,3652.096,3649.146,3652.722,0.004,1.020,0.088,-0.580,1.831,0.397,66.667,1542.000
3661.931,3649.861,3655.852,3641.010,3651.739,3652.096,3649.146,3652.812,0.003,1.018,0.087,-0.580,1.801,0.244,66.667,1543.000
3662.021,3650.129,3655.762,3640.920,3651.470,3652.275,3648.967,3652.901,0.003,1.017,0.083,-0.610,1.801,0.305,66.667,1544.000
3661.752,3649.682,3655.405,3640.920,3651.917,3652.365,3648.520,3652.812,0.004,1.018,0.086,-0.671,1.892,0.244,66.667,1545.000
3661.752,3649.682,3655.315,3641.010,3652.096,3652.543,3648.967,3652.543,0.002,1.019,0.087,-0.824,1.648,0.305,66.667,1546.000
3661.484,3649.861,3655.405,3641.099,3651.649,3652.096,3648.788,3652.543,0.002,1.018,0.091,-0.763,1.648,0.336,66.667,1547.000
3661.484,3649.772,3655.315,3641.278,3651.739,3652.096,3648.520,3652.543,0.003,1.019,0.090,-0.763,1.801,0.427,66.667,1548.000
3661.484,3649.861,3655.673,3641.457,3652.007,3652.543,3649.057,3652.722,0.002,1.017,0.087,-0.702,1.862,0.488,66.667,1549.000
3661.305,3649.772,3655.583,3641.368,3651.649,3652.186,3648.699,3652.543,0.002,1.019,0.088,-0.549,1.831,0.671,66.667,1550.000
3661.484,3649.861,3655.673,3641.457,3651.739,3652.365,3648.967,3652.454,0.002,1.019,0.087,-0.397,1.770,0.671,66.667,1551.000
3661.573,3649.593,3655.494,3641.189,3651.649,3652.812,3649.235,3652.543,0.002,1.021,0.086,-0.366,1.678,0.549,66.667,1552.000
3661.573,3649.682,3655.405,3640.563,3651.828,3652.722,3649.057,3652.543,0.002,1.021,0.087,-0.336,1.801,0.458,66.667,1553.000
3661.752,3649.682,3655.315,3640.563,3651.560,3652.275,3648.610,3652.543,0.002,1.023,0.086,-0.366,1.801,0.580,66.667,1554.000
3661.752,3649.682,3655.762,3641.189,3651.828,3652.096,3648.967,3652.633,0.001,1.021,0.086,-0.488,1.709,0.488,66.667,1555.000
3661.484,3649.682,3655.494,3640.920,3651.560,3652.186,3648.699,3652.543,0.002,1.020,0.084,-0.641,1.740,0.458,66.667,1556.000
3661.663,3649.682,3655.405,3640.652,3651.649,3652.365,3648.699,3652.543,0.003,1.022,0.088,-0.763,1.770,0.458,66.667,1557.000
3661.931,3649.861,3655.673,3640.920,3651.649,3652.186,3648.788,3652.365,0.002,1.018,0.088,-0.793,1.740,0.458,66.667,1558.000
3661.752,3649.951,3655.762,3640.831,3652.186,3652.275,3648.788,3652.186,0.004,1.018,0.086,-0.854,1.678,0.488,66.667,1559.000
3661.573,3649.682,3655.494,3640.831,3651.649,3652.275,3648.788,3652.365,0.002,1.017,0.088,-0.885,1.617,0.488,66.667,1560.000
3661.842,3649.861,3655.315,3641.189,3651.917,3652.096,3648.788,3652.812,0.000,1.019,0.086,-0.824,1.770,0.641,66.667,1561.000
3661.663,3649.772,3655.762,3641.189,3652.007,3652.096,3648.610,3652.633,0.001,1.019,0.086,-0.732,1.648,0.641,66.667,1562.000
3661.752,3649.861,3655.494,3640.920,3651.470,3652.365,3648.610,3652.633,0.003,1.021,0.090,-0.671,1.709,0.671,66.667,1563.000
3661.931,3649.861,3655.494,3640.563,3651.649,3652.186,3648.967,3652.990,0.002,1.021,0.089,-0.641,1.709,0.763,66.667,1564.000
3661.484,3649.504,3655.315,3640.920,3652.007,3652.365,3648.967,3652.365,0.003,1.023,0.087,-0.549,1.770,0.763,66.667,1565.000
3661.663,3649.504,3655.226,3641.189,3651.739,3652.007,3648.520,3652.543,0.003,1.020,0.087,-0.519,1.740,0.793,66.667,1566.000
3661.484,3649.772,3655.673,3641.099,3651.649,3652.186,3648.967,3652.543,0.002,1.020,0.084,-0.458,1.770,0.671,66.667,1567.000
3661.752,3649.951,3655.405,3640.920,3651.560,3652.543,3648.788,3652.007,0.005,1.021,0.086,-0.519,1.740,0.549,66.667,1568.000
3662.199,3650.040,3655.673,3641.457,3651.739,3652.543,3648.699,3652.454,0.003,1.020,0.089,-0.488,1.770,0.488,66.667,1569.000
3662.021,3650.040,3655.673,3641.278,3651.739,3652.543,3648.788,3652.543,0.004,1.020,0.088,-0.549,1.770,0.488,66.667,1570.000
3662.199,3649.951,3655.226,3641.099,3651.560,3652.365,3649.057,3652.633,0.004,1.021,0.085,-0.519,1.740,0.427,66.667,1571.000
3662.110,3650.129,3655.315,3641.189,3651.649,3652.365,3649.146,3652.454,0.004,1.020,0.085,-0.610,1.770,0.397,66.667,1572.000
3661.931,3649.951,3655.494,3641.368,3651.828,3652.543,3649.057,3652.812,0.004,1.022,0.087,-0.549,1.770,0.397,66.667,1573.000
3661.931,3649.951,3655.762,3641.099,3652.007,3652.365,3648.788,3652.812,0.003,1.021,0.086,-0.641,1.740,0.397,66.667,1574.000
3661.931,3649.861,3655.405,3641.010,3651.739,3652.543,3649.057,3652.633,0.001,1.021,0.083,-0.610,1.831,0.397,66.667,1575.000
3661.484,3649.414,3654.958,3640.742,3651.649,3652.812,3648.878,3652.633,0.002,1.020,0.086,-0.641,1.801,0.519,66.667,1576.000
3661.752,3649.504,3655.047,3641.010,3651.649,3652.543,3648.699,3652.186,0.001,1.020,0.091,-0.580,1.770,0.458,66.667,1577.000
3661.842,3649.861,3655.136,3641.010,3651.560,3652.365,3648.699,3652.275,0.000,1.019,0.090,-0.519,1.770,0.488,66.667,1578.000
3661.305,3649.682,3655.226,3640.920,3651.828,3652.275,3648.878,3652.990,0.001,1.018,0.091,-0.519,1.770,0.549,66.667,1579.000
3661.573,3649.861,3655.226,3641.189,3652.186,3652.186,3648.967,3652.722,0.001,1.019,0.087,-0.580,1.770,0.610,66.667,1580.000
3661.484,3649.861,3655.315,3641.010,3651.292,3652.543,3648.788,3652.543,0.002,1.019,0.087,-0.488,1.770,0.610,66.667,1581.000
3661.931,3649.682,3655.315,3641.189,3651.470,3652.543,3648.967,3652.633,-0.001,1.019,0.088,-0.549,1.801,0.702,66.667,1582.000
3661.663,3649.504,3655.315,3640.920,3651.560,3652.186,3648.610,3652.722,0.001,1.019,0.087,-0.671,1.770,0.671,66.667,1583.000
3661.395,3649.593,3655.136,3640.563,3651.649,3652.275,3648.163,3652.722,0.002,1.020,0.087,-0.702,1.801,0.671,66.667,1584.000
3661.573,3649.682,3655.047,3640.920,3652.096,3651.917,3648.341,3652.633,0.002,1.020,0.085,-0.702,1.801,0.610,66.667,1585.000
3661.484,3649.861,3655.315,3641.189,3652.365,3652.275,3648.878,3652.990,0.004,1.021,0.087,-0.732,1.709,0.580,66.667,1586.000
3661.126,3649.861,3655.673,3641.189,3652.007,3652.365,3648.520,3652.812,0.004,1.021,0.088,-0.763,1.740,0.519,66.667,1587.000
3661.484,3649.682,3655.405,3640.920,3651.560,3652.365,3648.610,3652.096,0.002,1.021,0.089,-0.732,1.831,0.519,66.667,1588.000
3661.663,3649.772,3655.226,3640.920,3651.828,3652.365,3648.967,3652.454,0.002,1.022,0.088,-0.671,1.923,0.580,66.667,1589.000
3661.663,3649.414,3655.315,3641.010,3651.917,3652.633,3648.788,3652.812,0.002,1.019,0.088,-0.580,1.740,0.519,66.667,1590.000
3661.484,3649.951,3655.136,3640.742,3651.739,3652.812,3648.878,3652.633,0.001,1.020,0.085,-0.641,1.740,0.610,66.667,1591.000
3661.663,3649.951,3655.494,3641.099,3651.470,3652.812,3649.057,3652.543,0.002,1.018,0.087,-0.519,1.770,0.549,66.667,1592.000
3661.484,3649.861,3655.494,3641.457,3651.470,3652.543,3648.967,3652.454,0.003,1.019,0.089,-0.488,1.862,0.458,66.667,1593.000
3661.573,3649.861,3655.226,3641.010,3651.649,3652.454,3648.610,3652.454,0.000,1.019,0.088,-0.549,1.862,0.427,66.667,1594.000
3661.573,3649.414,3655.047,3640.920,3651.470,3652.365,3648.699,3652.543,0.000,1.018,0.087,-0.580,1.862,0.458,66.667,1595.000
2415.866,2404.601,2410.055,2395.928,2406.300,2406.568,2403.528,2407.194,0.003,1.018,0.085,-0.580,1.801,0.458,66.667,1596.000
-2575.547,-2583.594,-2579.481,-2593.339,-2582.252,-2583.594,-2585.829,-2582.610,0.003,1.021,0.085,-0.488,1.770,0.397,66.667,1597.000
-3825.635,-3832.698,-3829.212,-3842.802,-3831.447,-3833.146,-3835.023,-3832.520,0.004,1.021,0.086,-0.519,1.862,0.427,66.667,1598.000
-3825.993,-3832.788,-3829.212,-3842.802,-3831.178,-3833.146,-3834.934,-3832.251,0.003,1.021,0.087,-0.580,1.740,0.397,66.667,1599.000
-3826.082,-3832.788,-3828.943,-3843.070,-3831.268,-3833.235,-3835.291,-3832.520,0.003,1.021,0.087,-0.580,1.740,0.427,66.667,1600.000
-3825.904,-3832.609,-3828.765,-3843.070,-3831.447,-3833.146,-3835.291,-3832.430,0.002,1.020,0.088,-0.641,1.801,0.305,66.667,1601.000
-3825.635,-3832.341,-3829.122,-3842.802,-3831.178,-3833.235,-3835.470,-3832.520,0.003,1.022,0.086,-0.519,1.678,0.427,66.667,1602.000
-3825.635,-3832.520,-3829.033,-3842.891,-3831.536,-3833.414,-3834.844,-3832.430,0.002,1.021,0.089,-0.702,1.709,0.519,66.667,1603.000
-3825.904,-3832.341,-3828.765,-3842.802,-3831.447,-3833.414,-3835.202,-3832.341,0.000,1.020,0.087,-0.702,1.709,0.549,66.667,1604.000
-3825.993,-3832.609,-3828.675,-3842.712,-3831.357,-3833.503,-3835.470,-3832.341,0.001,1.021,0.089,-0.702,1.740,0.549,66.667,1605.000
-3825.904,-3832.788,-3828.765,-3842.891,-3831.000,-3833.235,-3835.381,-3832.251,0.001,1.020,0.087,-0.702,1.709,0.458,66.667,1606.000
-3825.546,-3832.788,-3828.943,-3843.249,-3831.089,-3832.877,-3835.291,-3832.609,0.001,1.018,0.090,-0.763,1.678,0.488,66.667,1607.000
-3825.457,-3832.520,-3828.765,-3842.802,-3830.821,-3833.056,-3835.470,-3832.341,-0.000,1.018,0.086,-0.671,1.770,0.549,66.667,1608.000
-3825.367,-3832.698,-3828.586,-3842.265,-3830.731,-3833.056,-3835.202,-3832.251,0.000,1.019,0.088,-0.763,1.740,0.610,66.667,1609.000
-3825.188,-3832.967,-3829.033,-3842.444,-3831.000,-3832.788,-3835.113,-3832.162,0.002,1.019,0.087,-0.702,1.892,0.580,66.667,1610.000
-3825.099,-3832.967,-3828.943,-3843.070,-3831.626,-3833.414,-3835.470,-3832.520,0.004,1.019,0.087,-0.549,1.770,0.549,66.667,1611.000
-3825.635,-3832.877,-3828.496,-3843.159,-3831.447,-3833.414,-3835.291,-3832.341,0.004,1.019,0.088,-0.458,1.801,0.610,66.667,1612.000
-3825.546,-3832.698,-3829.033,-3843.338,-3831.536,-3832.967,-3835.202,-3832.162,0.003,1.022,0.088,-0.366,1.740,0.610,66.667,1613.000
-3825.367,-3832.877,-3829.122,-3843.070,-3831.447,-3833.235,-3835.291,-3832.520,0.002,1.021,0.084,-0.397,1.770,0.549,66.667,1614.000
-3825.546,-3832.430,-3828.675,-3842.712,-3831.178,-3832.967,-3835.470,-3832.162,0.004,1.020,0.084,-0.366,1.740,0.488,66.667,1615.000
-3825.367,-3832.162,-3829.033,-3842.802,-3831.268,-3833.235,-3835.738,-3832.251,0.002,1.020,0.086,-0.519,1.740,0.427,66.667,1616.000
-3825.546,-3832.609,-3828.943,-3843.070,-3831.447,-3833.235,-3835.560,-3832.609,0.003,1.020,0.084,-0.641,1.678,0.397,66.667,1617.000
-3825.725,-3832.520,-3829.212,-3842.802,-3831.715,-3833.235,-3835.649,-3832.341,0.001,1.021,0.085,-0.580,1.740,0.336,66.667,1618.000
-3825.635,-3832.430,-3829.033,-3842.802,-3831.715,-3833.503,-3835.470,-3832.341,0.000,1.019,0.086,-0.549,1.801,0.427,66.667,1619.000
-3825.367,-3832.520,-3828.854,-3842.891,-3831.178,-3833.414,-3835.023,-3832.251,0.002,1.021,0.087,-0.702,1.801,0.305,66.667,1620.000
-3825.725,-3832.788,-3829.122,-3842.802,-3831.178,-3833.235,-3835.113,-3832.162,0.002,1.020,0.089,-0.763,1.770,0.336,66.667,1621.000
-3825.725,-3832.788,-3829.212,-3842.802,-3831.626,-3833.235,-3835.202,-3831.983,0.000,1.020,0.089,-0.732,1.709,0.397,66.667,1622.000
-3825.457,-3832.073,-3828.854,-3842.802,-3831.357,-3833.593,-3835.560,-3832.073,0.001,1.018,0.091,-0.732,1.740,0.580,66.667,1623.000
-3825.635,-3832.251,-3829.033,-3842.802,-3831.536,-3833.235,-3835.470,-3832.341,0.001,1.016,0.090,-0.610,1.678,0.610,66.667,1624.000
-3825.278,-3832.877,-3829.033,-3842.802,-3831.178,-3833.235,-3835.023,-3832.698,0.003,1.018,0.089,-0.580,1.648,0.702,66.667,1625.000
-3825.010,-3832.430,-3828.854,-3842.891,-3831.089,-3832.967,-3834.844,-3832.520,0.002,1.019,0.088,-0.519,1.709,0.702,66.667,1626.000
-3825.278,-3832.520,-3828.854,-3843.338,-3831.268,-3833.414,-3834.844,-3832.698,0.001,1.020,0.086,-0.519,1.740,0.793,66.667,1627.000
-3825.457,-3832.967,-3829.033,-3843.249,-3831.178,-3833.682,-3835.202,-3832.698,0.002,1.021,0.084,-0.366,1.831,0.702,66.667,1628.000
-3825.993,-3832.520,-3829.212,-3843.070,-3831.178,-3833.414,-3835.023,-3832.520,0.003,1.021,0.085,-0.458,1.801,0.641,66.667,1629.000
-3825.904,-3832.341,-3828.765,-3842.980,-3831.268,-3832.967,-3835.202,-3832.520,0.002,1.019,0.087,-0.397,1.770,0.580,66.667,1630.000
-3825.457,-3832.430,-3828.943,-3842.891,-3831.268,-3833.056,-3834.755,-3832.073,0.003,1.022,0.087,-0.610,1.740,0.519,66.667,1631.000
-3825.725,-3832.698,-3829.301,-3843.159,-3831.089,-3833.056,-3835.470,-3832.520,0.002,1.021,0.087,-0.580,1.740,0.427,66.667,1632.000
-3825.457,-3832.788,-3828.943,-3842.980,-3831.089,-3833.235,-3835.113,-3832.698,-0.000,1.020,0.088,-0.702,1.801,0.305,66.667,1633.000
-3825.814,-3832.698,-3828.675,-3842.802,-3830.821,-3833.235,-3834.755,-3832.341,0.001,1.019,0.088,-0.824,1.678,0.305,66.667,1634.000
-3825.904,-3832.430,-3828.765,-3843.070,-3831.268,-3833.235,-3834.844,-3832.877,0.004,1.019,0.088,-0.885,1.678,0.275,66.667,1635.000
-3825.725,-3832.251,-3829.033,-3842.891,-3831.357,-3833.414,-3835.023,-3832.967,0.002,1.019,0.089,-0.854,1.740,0.336,66.667,1636.000
-3825.725,-3832.430,-3828.943,-3842.802,-3831.447,-3833.235,-3835.291,-3832.609,0.002,1.020,0.089,-0.763,1.740,0.427,66.667,1637.000
-3825.546,-3832.609,-3828.943,-3842.891,-3831.626,-3833.235,-3835.202,-3832.341,0.002,1.019,0.089,-0.580,1.648,0.519,66.667,1638.000
