collect.....= UnicornPy_2020.05.30.0
device......= UN-2019.05.51
samplerate..= 250.000
channels....= 16
date........= 2020-06-24T11:05:15.097741
filename....= Raw\example626
FZ, C3, CZ, C4, PZ, O1, OZ, O2, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, Battery, Sample
236906.859,236765.688,237165.516,237092.297,237103.375,237147.281,237396.906,237360.250,0.553,0.771,0.433,-0.519,1.678,0.671,73.333,12216.000
234993.203,234852.562,235252.391,235179.344,235190.250,235234.062,235483.500,235447.297,0.555,0.771,0.435,-0.580,1.709,0.610,73.333,12217.000
237566.516,237425.422,237825.250,237752.203,237762.938,237806.750,238056.734,238020.156,0.555,0.772,0.433,-0.641,1.740,0.549,73.333,12218.000
239959.938,239818.219,240217.781,240144.828,240155.375,240199.375,240449.531,240412.516,0.554,0.771,0.432,-0.702,1.678,0.549,73.333,12219.000
237560.875,237420.062,237819.625,237746.672,237757.312,237801.562,238050.734,238014.438,0.555,0.771,0.434,-0.580,1.617,0.549,73.333,12220.000
235012.328,234872.047,235272.062,235198.750,235209.391,235253.469,235502.641,235466.609,0.554,0.771,0.433,-0.610,1.648,0.488,73.333,12221.000
236972.047,236831.312,237231.406,237158.188,237168.922,237212.641,237462.531,237426.141,0.554,0.772,0.436,-0.610,1.648,0.397,73.333,12222.000
239898.781,239757.078,240156.812,240084.219,240094.672,240138.484,240388.906,240351.891,0.553,0.772,0.434,-0.610,1.678,0.458,73.333,12223.000
238209.438,238068.266,238468.359,238394.953,238405.859,238449.312,238699.469,238663.000,0.552,0.772,0.432,-0.641,1.709,0.458,73.333,12224.000
235178.812,235038.438,235438.453,235365.047,235376.219,235419.406,235669.297,235633.266,0.554,0.772,0.435,-0.610,1.770,0.458,73.333,12225.000
236415.031,236274.484,236674.234,236601.188,236611.828,236655.453,236905.438,236868.953,0.554,0.771,0.436,-0.610,1.740,0.488,73.333,12226.000
239682.328,239540.891,239940.438,239868.031,239878.125,239921.938,240172.359,240135.797,0.554,0.771,0.433,-0.549,1.678,0.549,73.333,12227.000
238821.156,238679.984,239079.906,239007.125,239017.406,239061.125,239311.375,239274.812,0.553,0.772,0.433,-0.610,1.770,0.488,73.333,12228.000
235495.047,235354.672,235754.672,235680.922,235692.188,235735.719,235985.531,235949.312,0.554,0.773,0.434,-0.519,1.678,0.519,73.333,12229.000
235931.078,235790.625,236190.531,236117.312,236128.406,236171.938,236421.562,236385.531,0.554,0.773,0.434,-0.580,1.678,0.580,73.333,12230.000
239323.359,239182.359,239582.016,239509.141,239519.516,239563.859,239813.578,239777.016,0.554,0.774,0.434,-0.580,1.678,0.488,73.333,12231.000
239349.375,239208.203,239608.125,239534.984,239545.266,239589.609,239839.422,239802.766,0.553,0.772,0.434,-0.610,1.770,0.488,73.333,12232.000
235935.641,235795.094,236194.922,236121.422,236132.688,236175.969,236426.031,236389.734,0.554,0.770,0.434,-0.549,1.740,0.610,73.333,12233.000
235543.859,235402.953,235803.141,235729.469,235740.906,235784.359,236034.250,235997.688,0.554,0.770,0.434,-0.519,1.709,0.580,73.333,12234.000
238851.109,238709.312,239109.500,239036.453,239047.453,239091.172,239341.328,239304.312,0.555,0.771,0.437,-0.458,1.740,0.671,73.333,12235.000
239757.250,239615.984,240016.266,239942.953,239953.594,239997.312,240247.562,240210.984,0.552,0.772,0.437,-0.580,1.678,0.519,73.333,12236.000
236478.703,236338.500,236738.328,236665.016,236675.750,236719.641,236969.000,236933.062,0.552,0.771,0.437,-0.519,1.709,0.519,73.333,12237.000
235279.297,235138.938,235538.766,235465.453,235476.359,235520.250,235769.344,235733.484,0.552,0.771,0.434,-0.549,1.740,0.610,73.333,12238.000
238295.531,238154.266,238554.281,238481.141,238492.047,238536.047,238785.578,238748.922,0.552,0.771,0.436,-0.458,1.678,0.458,73.333,12239.000
240017.156,239875.172,240275.188,240202.047,240212.594,240256.859,240506.391,240469.734,0.553,0.773,0.434,-0.519,1.709,0.549,73.333,12240.000
237096.938,236955.859,237356.141,237282.469,237293.188,237337.453,237586.891,237550.422,0.554,0.772,0.434,-0.488,1.648,0.580,73.333,12241.000
235155.734,235015.016,235415.375,235341.969,235352.969,235396.953,235646.234,235609.844,0.553,0.771,0.434,-0.519,1.709,0.641,73.333,12242.000
237700.984,237559.812,237960.078,237886.766,237897.672,237941.484,238191.203,238154.547,0.554,0.770,0.433,-0.488,1.770,0.702,73.333,12243.000
240117.922,239976.203,240376.297,240303.344,240313.547,240357.797,240607.875,240570.859,0.554,0.770,0.436,-0.549,1.740,0.671,73.333,12244.000
237751.578,237610.141,238010.234,237936.922,237947.828,237991.812,238241.625,238205.062,0.553,0.769,0.434,-0.610,1.801,0.610,73.333,12245.000
235183.547,235043.172,235443.094,235369.609,235380.594,235424.594,235673.938,235637.734,0.554,0.771,0.435,-0.580,1.770,0.671,73.333,12246.000
237112.328,236971.234,237370.984,237297.938,237309.109,237352.734,237602.188,237566.062,0.554,0.771,0.436,-0.549,1.709,0.549,73.333,12247.000
240053.359,239911.391,240311.125,240238.531,240248.984,240293.062,240542.781,240506.750,0.552,0.771,0.436,-0.549,1.648,0.549,73.333,12248.000
238400.672,238259.328,238659.328,238586.375,238596.750,238641.188,238890.719,238854.594,0.551,0.772,0.437,-0.549,1.678,0.549,73.333,12249.000
235356.281,235215.469,235615.828,235542.344,235553.250,235597.328,235846.141,235810.297,0.553,0.773,0.439,-0.488,1.709,0.580,73.333,12250.000
236554.609,236413.781,236813.703,236740.125,236751.562,236795.109,237044.469,237008.438,0.552,0.773,0.436,-0.580,1.801,0.580,73.333,12251.000
239824.219,239682.594,240082.328,240009.375,240020.281,240064.094,240314.250,240277.688,0.553,0.773,0.435,-0.519,1.678,0.580,73.333,12252.000
239004.000,238862.547,239262.562,239189.516,239200.328,239244.328,239494.391,239457.469,0.552,0.771,0.435,-0.458,1.617,0.519,73.333,12253.000
235673.672,235533.125,235933.312,235859.906,235871.000,235914.891,236164.344,236127.688,0.553,0.770,0.436,-0.427,1.740,0.519,73.333,12254.000
236072.609,235931.703,236332.062,236258.219,236269.312,236313.297,236563.094,236526.531,0.553,0.772,0.433,-0.549,1.709,0.580,73.333,12255.000
239460.328,239318.703,239718.531,239645.406,239656.406,239700.297,239950.016,239913.625,0.553,0.772,0.434,-0.519,1.678,0.580,73.333,12256.000
239523.812,239382.016,239781.297,239708.703,239719.438,239763.516,240013.125,239976.469,0.553,0.773,0.434,-0.610,1.678,0.519,73.333,12257.000
236117.672,235977.125,236376.594,236303.188,236314.641,236358.266,236607.984,236571.500,0.553,0.773,0.434,-0.580,1.678,0.549,73.333,12258.000
235690.391,235549.938,235949.578,235875.922,235887.359,235930.984,236180.703,236144.219,0.552,0.772,0.433,-0.610,1.709,0.549,73.333,12259.000
238984.500,238843.250,239242.984,239170.031,239180.578,239224.469,239474.281,239437.891,0.553,0.771,0.432,-0.549,1.801,0.702,73.333,12260.000
239925.688,239783.797,240183.906,240111.125,240121.500,240165.484,240415.375,240379.078,0.552,0.772,0.434,-0.519,1.770,0.610,73.333,12261.000
236663.500,236522.422,236922.609,236849.203,236860.203,236904.188,237153.266,237117.688,0.552,0.769,0.436,-0.549,1.831,0.610,73.333,12262.000
235430.578,235289.938,235690.125,235616.719,235627.812,235671.266,235920.703,235884.766,0.552,0.769,0.434,-0.549,1.709,0.580,73.333,12263.000
238429.641,238288.656,238688.484,238614.984,238626.438,238669.969,238919.422,238883.203,0.551,0.771,0.434,-0.549,1.709,0.610,73.333,12264.000
240183.188,240041.469,240441.578,240368.703,240379.438,240423.156,240673.141,240636.484,0.553,0.773,0.431,-0.641,1.678,0.549,73.333,12265.000
237284.156,237142.719,237543.266,237469.953,237480.688,237524.406,237774.203,237737.547,0.555,0.773,0.435,-0.580,1.770,0.519,73.333,12266.000
235316.047,235175.406,235575.781,235502.281,235513.453,235556.641,235806.531,235770.062,0.554,0.771,0.435,-0.519,1.740,0.580,73.333,12267.000
237838.750,237697.766,238097.953,238024.547,238035.453,238079.266,238329.062,238292.766,0.554,0.771,0.434,-0.519,1.801,0.549,73.333,12268.000
240279.031,240137.406,240537.422,240464.109,240475.016,240519.094,240768.891,240732.234,0.555,0.771,0.432,-0.580,1.678,0.580,73.333,12269.000
237937.109,237795.750,238196.109,238122.625,238133.344,238177.156,238426.969,238390.391,0.555,0.769,0.433,-0.580,1.740,0.549,73.333,12270.000
235347.969,235207.328,235607.688,235533.844,235545.016,235588.656,235837.922,235801.969,0.553,0.770,0.435,-0.549,1.678,0.519,73.333,12271.000
237249.562,237108.562,237508.844,237435.266,237446.266,237490.156,237739.781,237703.031,0.553,0.770,0.435,-0.549,1.678,0.427,73.333,12272.000
240205.625,240063.562,240463.750,240391.141,240401.422,240445.594,240695.578,240658.297,0.553,0.772,0.433,-0.549,1.587,0.488,73.333,12273.000
238583.969,238442.516,238842.531,238769.219,238780.031,238824.109,239073.828,239037.078,0.553,0.772,0.433,-0.580,1.678,0.580,73.333,12274.000
235526.688,235386.406,235786.234,235712.656,235723.828,235767.469,236017.266,235980.875,0.553,0.771,0.434,-0.610,1.678,0.580,73.333,12275.000
236696.766,236555.938,236955.688,236882.281,236893.719,236937.078,237186.797,237150.406,0.555,0.770,0.434,-0.641,1.740,0.641,73.333,12276.000
239975.844,239834.234,240234.141,240160.922,240171.656,240215.547,240465.531,240428.703,0.555,0.773,0.435,-0.641,1.678,0.610,73.333,12277.000
239185.672,239044.141,239443.875,239370.750,239381.656,239425.734,239675.438,239638.875,0.555,0.771,0.435,-0.610,1.740,0.549,73.333,12278.000
235850.609,235709.797,236109.719,236035.953,236047.844,236091.297,236340.922,236304.625,0.555,0.771,0.433,-0.580,1.740,0.580,73.333,12279.000
236216.828,236076.188,236476.188,236402.250,236414.062,236457.422,236707.125,236670.734,0.555,0.771,0.432,-0.610,1.556,0.519,73.333,12280.000
239606.953,239465.422,239865.250,239792.031,239803.391,239846.828,240096.906,240060.344,0.554,0.772,0.436,-0.580,1.648,0.580,73.333,12281.000
239702.891,239560.906,239960.922,239887.969,239898.953,239942.594,240192.844,240156.266,0.553,0.772,0.434,-0.519,1.740,0.519,73.333,12282.000
236298.000,236156.734,236556.844,236483.438,236494.344,236538.234,236787.953,236751.562,0.554,0.772,0.435,-0.549,1.709,0.488,73.333,12283.000
235839.969,235699.156,236099.078,236025.766,236036.750,236080.391,236330.094,236293.531,0.553,0.771,0.433,-0.549,1.678,0.427,73.333,12284.000
239127.375,238985.672,239385.672,239312.812,239323.453,239367.344,239617.328,239580.578,0.553,0.770,0.436,-0.610,1.648,0.488,73.333,12285.000
240099.234,239956.984,240357.172,240284.219,240294.766,240338.656,240589.000,240551.984,0.553,0.772,0.434,-0.580,1.678,0.549,73.333,12286.000
236846.969,236706.062,237106.250,237032.656,237043.922,237087.734,237337.266,237301.156,0.555,0.770,0.431,-0.610,1.678,0.580,73.333,12287.000
235587.578,235447.469,235847.297,235773.719,235785.250,235829.062,236078.328,236042.219,0.554,0.772,0.431,-0.549,1.678,0.519,73.333,12288.000
238571.000,238430.000,238829.922,238757.234,238767.875,238811.688,239061.484,239025.453,0.553,0.772,0.430,-0.519,1.648,0.580,73.333,12289.000
240351.266,240209.375,240609.297,240536.797,240547.156,240591.234,240841.312,240804.656,0.553,0.771,0.434,-0.580,1.709,0.549,73.333,12290.000
237468.516,237327.250,237727.266,237654.578,237665.031,237709.297,237958.828,237922.344,0.552,0.771,0.436,-0.702,1.709,0.549,73.333,12291.000
235473.500,235332.766,235732.688,235659.547,235670.906,235714.625,235963.719,235927.953,0.552,0.771,0.434,-0.671,1.709,0.488,73.333,12292.000
237977.516,237836.250,238235.984,238162.859,238174.203,238217.844,238467.547,238431.172,0.552,0.771,0.436,-0.610,1.740,0.549,73.333,12293.000
240437.812,240296.281,240695.484,240623.156,240633.969,240677.688,240927.938,240890.844,0.553,0.772,0.434,-0.610,1.770,0.427,73.333,12294.000
238120.391,237979.750,238378.594,238306.172,238317.078,238360.891,238610.969,238573.953,0.552,0.772,0.434,-0.488,1.801,0.549,73.333,12295.000
235509.344,235368.891,235768.531,235695.672,235706.844,235750.469,236000.016,235963.719,0.554,0.770,0.435,-0.519,1.831,0.610,73.333,12296.000
237386.625,237245.719,237645.281,237572.500,237583.594,237627.312,237876.578,237840.625,0.553,0.770,0.435,-0.519,1.709,0.519,73.333,12297.000
240359.500,240217.781,240617.078,240544.750,240555.922,240599.734,240848.906,240812.703,0.553,0.770,0.432,-0.549,1.770,0.549,73.333,12298.000
238766.438,238625.359,239024.922,238952.141,238963.406,239007.031,239256.578,239219.828,0.552,0.770,0.433,-0.580,1.678,0.549,73.333,12299.000
235697.016,235556.375,235956.297,235883.156,235894.250,235938.047,236187.406,236151.016,0.555,0.770,0.435,-0.671,1.678,0.549,73.333,12300.000
236837.219,236696.219,237096.047,237022.922,237034.094,237077.906,237327.250,237290.875,0.553,0.772,0.434,-0.580,1.770,0.641,73.333,12301.000
240126.500,239984.797,240384.438,240311.656,240322.297,240366.297,240616.000,240579.344,0.553,0.769,0.431,-0.610,1.862,0.671,73.333,12302.000
239370.750,239228.766,239628.859,239555.641,239566.281,239610.531,239860.156,239823.859,0.555,0.769,0.432,-0.580,1.678,0.641,73.333,12303.000
236028.359,235887.359,236287.547,236214.141,236225.406,236269.031,236518.484,236482.625,0.554,0.772,0.432,-0.610,1.709,0.610,73.333,12304.000
236361.219,236220.219,236620.234,236547.094,236557.828,236601.812,236851.344,236815.219,0.552,0.770,0.435,-0.549,1.740,0.519,73.333,12305.000
239750.641,239608.562,240008.219,239935.609,239945.906,239990.328,240240.406,240203.484,0.553,0.770,0.436,-0.549,1.678,0.519,73.333,12306.000
239881.703,239739.906,240139.375,240066.688,240077.500,240121.578,240371.297,240334.734,0.553,0.771,0.432,-0.519,1.709,0.488,73.333,12307.000
236477.891,236336.891,236736.719,236663.594,236674.766,236718.578,236968.016,236931.906,0.552,0.772,0.433,-0.488,1.678,0.641,73.333,12308.000
235985.438,235844.438,236244.188,236171.141,236182.219,236226.125,236475.484,236439.094,0.554,0.772,0.432,-0.549,1.709,0.610,73.333,12309.000
239265.516,239123.625,239522.922,239450.141,239461.047,239505.484,239754.922,239718.094,0.553,0.772,0.432,-0.610,1.709,0.610,73.333,12310.000
240273.938,240131.781,240531.250,240458.469,240469.203,240513.812,240762.984,240726.422,0.553,0.770,0.431,-0.641,1.801,0.549,73.333,12311.000
237031.859,236890.500,237290.594,237217.562,237228.375,237272.547,237521.719,237485.594,0.553,0.769,0.433,-0.610,1.617,0.488,73.333,12312.000
235737.516,235596.609,235996.703,235923.391,235934.469,235978.203,236227.375,236191.250,0.553,0.769,0.433,-0.458,1.740,0.519,73.333,12313.000
238704.938,238563.938,238963.500,238890.453,238901.359,238945.250,239194.969,239158.406,0.553,0.769,0.436,-0.549,1.678,0.610,73.333,12314.000
240519.172,240377.828,240777.391,240704.703,240715.062,240759.141,241009.219,240972.203,0.554,0.771,0.433,-0.580,1.740,0.610,73.333,12315.000
237656.812,237516.078,237916.188,237843.141,237853.781,237897.766,238147.297,238110.906,0.553,0.771,0.434,-0.549,1.740,0.580,73.333,12316.000
235634.344,235493.781,235893.969,235820.391,235831.844,235875.828,236125.094,236088.797,0.555,0.769,0.435,-0.519,1.801,0.549,73.333,12317.000
238113.141,237971.250,238371.359,238298.031,238309.484,238353.469,238603.000,238566.266,0.555,0.771,0.433,-0.519,1.740,0.549,73.333,12318.000
240601.438,240459.000,240858.562,240785.781,240796.781,240840.766,241090.750,241053.734,0.552,0.770,0.435,-0.610,1.740,0.549,73.333,12319.000
238312.078,238170.547,238569.922,238496.969,238508.062,238552.047,238801.484,238764.922,0.551,0.771,0.435,-0.549,1.831,0.580,73.333,12320.000
235679.312,235538.312,235938.500,235864.922,235876.453,235919.812,236169.172,236132.875,0.553,0.773,0.434,-0.549,1.770,0.580,73.333,12321.000
237523.062,237381.531,237781.719,237708.219,237719.391,237763.031,238012.828,237976.438,0.553,0.773,0.434,-0.519,1.709,0.549,73.333,12322.000
240514.797,240372.188,240772.016,240699.062,240710.234,240754.047,241003.844,240966.844,0.553,0.773,0.435,-0.641,1.740,0.427,73.333,12323.000
238956.516,238814.453,239214.547,239141.234,239152.766,239196.312,239446.109,239409.641,0.554,0.773,0.436,-0.580,1.740,0.519,73.333,12324.000
235871.625,235730.359,236130.453,236057.047,236068.594,236111.859,236361.578,236325.547,0.552,0.774,0.435,-0.580,1.740,0.488,73.333,12325.000
236976.609,236834.984,237234.906,237161.938,237172.938,237216.297,237466.109,237429.891,0.553,0.771,0.435,-0.549,1.770,0.549,73.333,12326.000
240272.594,240130.531,240530.172,240457.750,240468.484,240512.203,240762.188,240725.891,0.555,0.769,0.433,-0.488,1.770,0.519,73.333,12327.000
239554.297,239412.500,239811.875,239739.719,239750.453,239794.359,240044.062,240007.594,0.553,0.770,0.433,-0.427,1.587,0.427,66.667,12328.000
236205.641,236064.828,236464.562,236391.875,236402.969,236446.594,236695.953,236659.828,0.554,0.770,0.434,-0.580,1.617,0.488,66.667,12329.000
236504.797,236364.078,236764.078,236690.953,236701.938,236745.484,236995.297,236959.172,0.554,0.770,0.433,-0.580,1.556,0.580,66.667,12330.000
239892.344,239750.359,240150.469,240077.688,240088.062,240132.141,240382.391,240345.453,0.553,0.770,0.433,-0.641,1.678,0.549,66.667,12331.000
240061.859,239919.609,240319.797,240246.844,240257.219,240301.297,240551.188,240514.703,0.553,0.771,0.435,-0.610,1.709,0.519,66.667,12332.000
236660.453,236519.109,236919.469,236846.062,236857.250,236900.969,237150.328,237114.375,0.552,0.771,0.433,-0.580,1.740,0.519,66.667,12333.000
236135.547,235994.375,236394.562,236321.516,236332.516,236376.422,236625.766,236589.562,0.553,0.771,0.435,-0.519,1.801,0.702,66.667,12334.000
239404.266,239262.656,239662.203,239589.438,239600.250,239644.156,239894.047,239857.750,0.554,0.770,0.436,-0.549,1.678,0.610,66.667,12335.000
240448.719,240307.109,240706.578,240633.703,240645.156,240688.609,240938.938,240902.016,0.553,0.771,0.435,-0.488,1.648,0.549,66.667,12336.000
237216.844,237075.844,237475.938,237402.531,237414.078,237457.875,237707.422,237670.938,0.554,0.773,0.435,-0.397,1.709,0.610,66.667,12337.000
235892.984,235752.266,236152.094,236078.781,236090.047,236133.938,236383.203,236347.000,0.553,0.772,0.435,-0.488,1.770,0.549,66.667,12338.000
238844.578,238702.875,239102.516,239030.016,239040.562,239084.812,239334.094,239297.969,0.553,0.772,0.436,-0.549,1.801,0.580,66.667,12339.000
240687.797,240545.812,240945.562,240872.953,240883.594,240927.766,241177.391,241141.188,0.553,0.771,0.432,-0.549,1.770,0.580,66.667,12340.000
237841.172,237700.000,238099.734,238026.688,238037.688,238081.766,238331.297,238295.094,0.553,0.770,0.434,-0.610,1.678,0.549,66.667,12341.000
235792.594,235652.125,236051.781,235978.906,235989.641,236033.812,236282.891,236246.953,0.553,0.772,0.433,-0.610,1.770,0.580,66.667,12342.000
238249.578,238108.312,238508.141,238435.281,238446.000,238490.078,238739.344,238703.500,0.551,0.774,0.434,-0.580,1.648,0.580,66.667,12343.000
240762.812,240620.469,241020.391,240947.703,240958.172,241002.422,241252.312,241215.828,0.550,0.772,0.431,-0.580,1.740,0.610,66.667,12344.000
238497.328,238355.438,238755.531,238682.938,238693.484,238737.297,238987.188,238950.891,0.551,0.771,0.431,-0.519,1.770,0.549,66.667,12345.000
235842.750,235701.750,236101.938,236028.797,236039.438,236083.516,236333.312,236297.109,0.554,0.770,0.435,-0.519,1.801,0.580,66.667,12346.000
237660.203,237519.391,237918.953,237846.266,237856.812,237900.719,238150.781,238114.219,0.555,0.771,0.435,-0.610,1.678,0.641,66.667,12347.000
240669.562,240527.672,240927.594,240854.984,240865.188,240909.266,241159.328,241122.766,0.554,0.771,0.435,-0.610,1.709,0.610,66.667,12348.000
239140.344,238999.078,239398.906,239326.125,239336.500,239380.406,239630.297,239594.266,0.552,0.771,0.431,-0.580,1.648,0.519,66.667,12349.000
236039.000,235899.078,236299.078,236225.859,236236.312,236279.672,236529.562,236493.891,0.554,0.771,0.433,-0.580,1.678,0.488,66.667,12350.000
237113.750,236973.031,237373.219,237299.812,237310.359,237353.906,237603.969,237567.859,0.553,0.772,0.434,-0.549,1.648,0.519,66.667,12351.000
240419.047,240277.234,240677.062,240604.203,240614.391,240658.828,240909.172,240872.516,0.555,0.772,0.436,-0.610,1.678,0.549,66.667,12352.000
239734.891,239593.547,239993.188,239920.594,239930.609,239974.859,240224.938,240188.641,0.552,0.770,0.435,-0.610,1.709,0.549,66.667,12353.000
236378.828,236238.453,236638.203,236565.328,236575.438,236619.516,236868.953,236833.547,0.555,0.771,0.436,-0.580,1.801,0.549,66.667,12354.000
236647.141,236506.688,236906.688,236833.281,236843.656,236887.906,237137.172,237101.688,0.555,0.771,0.438,-0.641,1.740,0.549,66.667,12355.000
240035.578,239894.406,240293.688,240221.000,240231.375,240275.453,240525.609,240489.047,0.555,0.771,0.438,-0.641,1.678,0.458,66.667,12356.000
240240.766,240099.141,240498.703,240425.750,240436.297,240479.922,240730.625,240693.969,0.555,0.771,0.430,-0.580,1.740,0.488,66.667,12357.000
236839.000,236698.094,237098.469,237024.797,237035.609,237079.250,237329.141,237293.281,0.555,0.772,0.435,-0.549,1.801,0.519,66.667,12358.000
236283.781,236142.703,236543.062,236469.672,236480.656,236524.297,236773.828,236738.250,0.555,0.771,0.437,-0.580,1.801,0.519,66.667,12359.000
239545.531,239404.094,239804.094,239731.500,239741.969,239785.594,240035.312,239999.453,0.555,0.771,0.438,-0.610,1.770,0.641,66.667,12360.000
240624.859,240482.969,240882.891,240809.922,240820.656,240864.734,241114.625,241078.156,0.553,0.771,0.432,-0.458,1.801,0.641,66.667,12361.000
237401.375,237260.297,237660.484,237586.812,237597.531,237641.875,237891.500,237855.562,0.554,0.771,0.430,-0.580,1.740,0.580,66.667,12362.000
236045.969,235905.234,236305.328,236232.203,236242.391,236286.562,236536.188,236500.594,0.554,0.771,0.435,-0.610,1.770,0.610,66.667,12363.000
238979.859,238838.141,239238.062,239165.547,239175.656,239219.375,239469.453,239433.328,0.552,0.771,0.436,-0.580,1.678,0.549,66.667,12364.000
240854.453,240712.297,241112.125,241039.703,241049.531,241093.531,241343.422,241307.031,0.551,0.770,0.436,-0.549,1.678,0.549,66.667,12365.000
238028.031,237886.594,238286.500,238213.547,238223.922,238267.812,238517.531,238481.328,0.552,0.770,0.434,-0.549,1.617,0.610,66.667,12366.000
235952.266,235811.719,236211.453,236138.406,236148.875,236192.766,236442.219,236406.453,0.553,0.771,0.432,-0.519,1.740,0.519,66.667,12367.000
238384.578,238243.500,238642.875,238569.922,238580.391,238624.375,238874.094,238837.969,0.555,0.771,0.431,-0.610,1.678,0.519,66.667,12368.000
240923.297,240781.406,241181.141,241108.016,241118.375,241162.547,241412.531,241376.141,0.555,0.772,0.430,-0.641,1.678,0.458,66.667,12369.000
238683.469,238541.672,238941.406,238868.719,238879.188,238923.531,239172.703,239136.672,0.553,0.770,0.434,-0.641,1.709,0.458,66.667,12370.000
236005.641,235864.469,236264.562,236191.250,236201.984,236246.234,236495.328,236459.562,0.555,0.771,0.431,-0.671,1.770,0.580,66.667,12371.000
237797.531,237656.359,238055.922,237982.516,237993.609,238037.594,238286.953,238251.281,0.554,0.772,0.433,-0.549,1.648,0.519,66.667,12372.000
240822.266,240680.469,241079.578,241007.156,241017.625,241061.422,241311.500,241275.297,0.554,0.771,0.432,-0.519,1.648,0.519,66.667,12373.000
239326.578,239185.047,239584.422,239511.734,239522.469,239566.188,239816.266,239779.781,0.557,0.769,0.432,-0.549,1.617,0.458,66.667,12374.000
236209.484,236068.672,236468.141,236395.719,236406.016,236450.172,236699.703,236663.234,0.553,0.771,0.432,-0.580,1.648,0.458,66.667,12375.000
237255.641,237114.641,237513.844,237441.516,237451.797,237496.422,237745.688,237709.391,0.553,0.771,0.435,-0.580,1.648,0.580,66.667,12376.000
240569.250,240427.266,240826.641,240754.312,240764.422,240809.125,241058.750,241021.906,0.554,0.771,0.433,-0.519,1.740,0.549,66.667,12377.000
239921.047,239779.328,240178.719,240106.297,240116.750,240161.094,240411.000,240374.250,0.554,0.771,0.432,-0.580,1.678,0.580,66.667,12378.000
236553.984,236413.156,236812.984,236740.125,236750.844,236794.750,237044.375,237008.172,0.552,0.769,0.431,-0.580,1.648,0.580,66.667,12379.000
236789.391,236648.125,237048.219,236975.172,236985.812,237029.891,237279.250,237242.859,0.552,0.771,0.433,-0.610,1.709,0.458,66.667,12380.000
240177.016,240034.953,240434.422,240361.734,240372.188,240416.531,240666.344,240629.422,0.554,0.772,0.433,-0.488,1.709,0.488,66.667,12381.000
240419.484,240277.953,240677.156,240604.562,240614.656,240659.188,240909.078,240872.328,0.553,0.771,0.435,-0.549,1.617,0.519,66.667,12382.000
237018.891,236878.344,237278.000,237204.859,237215.594,237259.750,237508.938,237473.078,0.553,0.771,0.432,-0.580,1.709,0.610,66.667,12383.000
236427.641,236286.922,236686.656,236613.609,236624.344,236668.422,236917.328,236881.750,0.553,0.772,0.432,-0.580,1.801,0.671,66.667,12384.000
239679.203,239537.672,239936.953,239864.453,239874.734,239919.078,240168.703,240132.312,0.553,0.771,0.435,-0.488,1.770,0.580,66.667,12385.000
240794.016,240652.125,241051.500,240978.906,240989.188,241033.531,241283.516,241247.125,0.554,0.772,0.434,-0.641,1.801,0.610,66.667,12386.000
237580.812,237439.906,237839.656,237766.328,237777.250,237821.328,238070.859,238034.828,0.554,0.771,0.435,-0.641,1.770,0.702,66.667,12387.000
236195.906,236055.078,236455.188,236381.875,236392.594,236436.578,236686.125,236650.000,0.554,0.771,0.435,-0.610,1.740,0.610,66.667,12388.000
239113.516,238971.984,239371.812,239299.047,239309.328,239353.672,239603.375,239566.984,0.555,0.770,0.432,-0.549,1.648,0.549,66.667,12389.000
241020.219,240878.328,241278.156,241205.281,241215.391,241259.906,241509.984,241473.500,0.555,0.771,0.431,-0.488,1.648,0.549,66.667,12390.000
238214.266,238072.734,238472.828,238399.875,238410.328,238454.500,238704.219,238668.266,0.556,0.771,0.433,-0.610,1.709,0.519,66.667,12391.000
236109.359,235968.625,236368.812,236295.594,236306.047,236350.047,236599.484,236563.547,0.555,0.770,0.433,-0.671,1.770,0.458,66.667,12392.000
238519.328,238377.703,238778.062,238704.844,238715.125,238759.297,239009.094,238973.062,0.555,0.770,0.434,-0.610,1.831,0.549,66.667,12393.000
241079.766,240937.422,241337.250,241264.922,241274.844,241319.094,241569.172,241532.516,0.555,0.771,0.433,-0.549,1.770,0.549,66.667,12394.000
238868.719,238726.828,239126.750,239054.250,239064.344,239108.328,239357.953,239322.281,0.555,0.771,0.432,-0.519,1.648,0.488,66.667,12395.000
236169.078,236028.172,236428.188,236354.953,236365.500,236409.578,236659.031,236623.453,0.555,0.771,0.432,-0.519,1.709,0.488,66.667,12396.000
237933.266,237792.078,238191.906,238118.781,238129.328,238173.312,238423.391,238387.000,0.557,0.772,0.431,-0.549,1.740,0.549,66.667,12397.000
240975.594,240833.438,241233.188,241160.500,241170.953,241214.938,241465.188,241428.719,0.555,0.771,0.433,-0.641,1.770,0.519,66.667,12398.000
239513.078,239371.641,239771.469,239698.594,239708.797,239752.422,240002.844,239966.641,0.555,0.770,0.432,-0.641,1.831,0.549,66.667,12399.000
236379.094,236238.547,236638.828,236565.328,236575.703,236619.516,236869.500,236833.641,0.554,0.771,0.432,-0.641,1.770,0.519,66.667,12400.000
237391.719,237250.281,237650.734,237577.422,237587.797,237631.688,237881.844,237845.453,0.552,0.774,0.433,-0.610,1.648,0.519,66.667,12401.000
240713.641,240571.297,240971.750,240898.891,240908.906,240953.062,241203.234,241166.656,0.555,0.771,0.433,-0.549,1.740,0.549,66.667,12402.000
